id,treatment,genotype,sex,day,session,rot_latency,pre_post
12,eda,wt,f,1,2,217.9,post
12,eda,wt,f,1,3,61.9,post
12,eda,wt,f,1,4,140.6,post
12,eda,wt,f,2,1,190,post
12,eda,wt,f,2,2,197.6,post
12,eda,wt,f,2,3,228.3,post
12,eda,wt,f,2,4,147,post
12,eda,wt,f,3,1,130.4,post
12,eda,wt,f,3,2,243.8,post
12,eda,wt,f,3,3,241.2,post
12,eda,wt,f,3,4,79.8,post
13,eda,sca,m,1,1,108.1,post
13,eda,sca,m,1,2,117.7,post
13,eda,sca,m,1,3,160.3,post
13,eda,sca,m,1,4,135.3,post
13,eda,sca,m,2,1,131.6,post
13,eda,sca,m,2,2,128.2,post
13,eda,sca,m,2,3,130.3,post
13,eda,sca,m,2,4,143.4,post
13,eda,sca,m,3,1,106.1,post
13,eda,sca,m,3,2,165,post
13,eda,sca,m,3,3,82.2,post
13,eda,sca,m,3,4,145.6,post
14,eda,wt,m,1,1,143.7,post
14,eda,wt,m,1,2,113.7,post
14,eda,wt,m,1,3,157.3,post
14,eda,wt,m,1,4,124.8,post
14,eda,wt,m,2,1,123.9,post
14,eda,wt,m,2,2,168.6,post
14,eda,wt,m,2,3,208.2,post
14,eda,wt,m,2,4,190,post
14,eda,wt,m,3,1,182.2,post
14,eda,wt,m,3,2,197.4,post
14,eda,wt,m,3,3,187.2,post
14,eda,wt,m,3,4,176.1,post
15,ctrl,sca,f,1,1,61.3,post
15,ctrl,sca,f,1,2,101.9,post
15,ctrl,sca,f,1,3,101.5,post
15,ctrl,sca,f,1,4,52.4,post
15,ctrl,sca,f,2,1,89.6,post
15,ctrl,sca,f,2,2,39.1,post
15,ctrl,sca,f,2,3,60.2,post
15,ctrl,sca,f,2,4,28,post
15,ctrl,sca,f,3,1,33.8,post
15,ctrl,sca,f,3,2,66.3,post
15,ctrl,sca,f,3,3,58.5,post
15,ctrl,sca,f,3,4,42.7,post
16,ctrl,wt,f,1,1,155.2,post
16,ctrl,wt,f,1,2,141.4,post
16,ctrl,wt,f,1,3,137.3,post
16,ctrl,wt,f,1,4,210,post
16,ctrl,wt,f,2,1,181.7,post
16,ctrl,wt,f,2,2,168.8,post
16,ctrl,wt,f,2,3,175.4,post
16,ctrl,wt,f,2,4,175.5,post
16,ctrl,wt,f,3,1,182.1,post
16,ctrl,wt,f,3,2,211.1,post
16,ctrl,wt,f,3,3,199.1,post
16,ctrl,wt,f,3,4,205.3,post
18,ctrl,sca,m,1,1,101.5,post
18,ctrl,sca,m,1,2,100.2,post
18,ctrl,sca,m,1,3,157.2,post
18,ctrl,sca,m,1,4,92.3,post
18,ctrl,sca,m,2,1,88.2,post
18,ctrl,sca,m,2,2,109.7,post
18,ctrl,sca,m,2,3,135.6,post
18,ctrl,sca,m,2,4,81.5,post
18,ctrl,sca,m,3,1,144.6,post
18,ctrl,sca,m,3,2,126.1,post
18,ctrl,sca,m,3,3,151.2,post
18,ctrl,sca,m,3,4,114.2,post
19,eda,sca,f,1,1,113.8,post
19,eda,sca,f,1,2,135.3,post
19,eda,sca,f,1,3,162.1,post
19,eda,sca,f,1,4,139.6,post
19,eda,sca,f,2,1,135.9,post
19,eda,sca,f,2,2,168.6,post
19,eda,sca,f,2,3,122.3,post
19,eda,sca,f,2,4,122.6,post
19,eda,sca,f,3,1,120.8,post
19,eda,sca,f,3,2,119.8,post
19,eda,sca,f,3,3,114.1,post
19,eda,sca,f,3,4,155.9,post
20,ctrl,sca,f,1,1,127.5,post
20,ctrl,sca,f,1,2,35,post
20,ctrl,sca,f,1,3,158,post
20,ctrl,sca,f,1,4,152.8,post
20,ctrl,sca,f,2,1,110.6,post
20,ctrl,sca,f,2,2,142.8,post
20,ctrl,sca,f,2,3,140,post
20,ctrl,sca,f,2,4,142.6,post
20,ctrl,sca,f,3,1,141.9,post
20,ctrl,sca,f,3,2,41,post
20,ctrl,sca,f,3,3,163.9,post
20,ctrl,sca,f,3,4,142.5,post
21,eda,wt,f,1,1,148.8,post
21,eda,wt,f,1,2,169,post
21,eda,wt,f,1,3,174.8,post
21,eda,wt,f,1,4,162.5,post
21,eda,wt,f,2,1,163.3,post
21,eda,wt,f,2,2,176.7,post
21,eda,wt,f,2,3,199.5,post
21,eda,wt,f,2,4,200.1,post
21,eda,wt,f,3,1,183.8,post
21,eda,wt,f,3,2,197.2,post
21,eda,wt,f,3,3,213.7,post
21,eda,wt,f,3,4,183.1,post
23,ctrl,wt,m,1,1,93.8,post
23,ctrl,wt,m,1,2,88.6,post
23,ctrl,wt,m,1,3,155,post
23,ctrl,wt,m,1,4,112.7,post
23,ctrl,wt,m,2,1,105.8,post
23,ctrl,wt,m,2,2,168,post
23,ctrl,wt,m,2,3,211.3,post
23,ctrl,wt,m,2,4,190.7,post
23,ctrl,wt,m,3,1,151.8,post
23,ctrl,wt,m,3,2,205.1,post
23,ctrl,wt,m,3,3,222.3,post
23,ctrl,wt,m,3,4,231.4,post
24,ctrl,wt,m,1,1,130.1,post
24,ctrl,wt,m,1,2,134.6,post
24,ctrl,wt,m,1,3,113.7,post
24,ctrl,wt,m,1,4,146.1,post
24,ctrl,wt,m,2,1,136.7,post
24,ctrl,wt,m,2,2,147.5,post
24,ctrl,wt,m,2,3,111,post
24,ctrl,wt,m,2,4,155.1,post
24,ctrl,wt,m,3,1,111.1,post
24,ctrl,wt,m,3,2,135.3,post
24,ctrl,wt,m,3,3,109.7,post
24,ctrl,wt,m,3,4,201.5,post
25,eda,wt,m,1,1,92.2,post
25,eda,wt,m,1,2,88.1,post
25,eda,wt,m,1,3,97.4,post
25,eda,wt,m,1,4,143.6,post
25,eda,wt,m,2,1,106.7,post
25,eda,wt,m,2,2,125.8,post
25,eda,wt,m,2,3,139.5,post
25,eda,wt,m,2,4,136.3,post
25,eda,wt,m,3,1,94.9,post
25,eda,wt,m,3,2,143.8,post
25,eda,wt,m,3,3,146.8,post
25,eda,wt,m,3,4,179.3,post
26,eda,wt,m,1,1,104.5,post
26,eda,wt,m,1,2,121.7,post
26,eda,wt,m,1,3,130.9,post
26,eda,wt,m,1,4,190.4,post
26,eda,wt,m,2,1,111.1,post
26,eda,wt,m,2,2,168.4,post
26,eda,wt,m,2,3,121.4,post
26,eda,wt,m,2,4,180.1,post
26,eda,wt,m,3,1,33.4,post
26,eda,wt,m,3,2,85.6,post
26,eda,wt,m,3,3,96.9,post
26,eda,wt,m,3,4,139.6,post
28,ctrl,sca,f,1,1,117.2,post
28,ctrl,sca,f,1,2,82.9,post
28,ctrl,sca,f,1,3,98.2,post
28,ctrl,sca,f,1,4,79.5,post
28,ctrl,sca,f,2,1,89.1,post
28,ctrl,sca,f,2,2,119,post
28,ctrl,sca,f,2,3,154.7,post
28,ctrl,sca,f,2,4,161.7,post
28,ctrl,sca,f,3,1,131.8,post
28,ctrl,sca,f,3,2,124.2,post
28,ctrl,sca,f,3,3,139.5,post
28,ctrl,sca,f,3,4,133.7,post
29,ctrl,wt,f,1,1,86.5,post
29,ctrl,wt,f,1,2,106.1,post
29,ctrl,wt,f,1,3,53.7,post
29,ctrl,wt,f,1,4,120.1,post
29,ctrl,wt,f,2,1,66,post
29,ctrl,wt,f,2,2,148.9,post
29,ctrl,wt,f,2,3,136.2,post
29,ctrl,wt,f,2,4,141.1,post
29,ctrl,wt,f,3,1,72.7,post
29,ctrl,wt,f,3,2,128.5,post
29,ctrl,wt,f,3,3,138,post
29,ctrl,wt,f,3,4,88,post
30,eda,wt,f,1,1,186.6,post
30,eda,wt,f,1,2,201.7,post
30,eda,wt,f,1,3,188.9,post
30,eda,wt,f,1,4,193.8,post
30,eda,wt,f,2,1,199.8,post
30,eda,wt,f,2,2,240.3,post
30,eda,wt,f,2,3,244.7,post
30,eda,wt,f,2,4,245,post
30,eda,wt,f,3,1,190.2,post
30,eda,wt,f,3,2,222,post
30,eda,wt,f,3,3,174.9,post
30,eda,wt,f,3,4,207.7,post
31,eda,sca,f,1,1,111.5,post
31,eda,sca,f,1,2,137.6,post
31,eda,sca,f,1,3,106.1,post
31,eda,sca,f,1,4,159,post
31,eda,sca,f,2,1,99.5,post
31,eda,sca,f,2,2,110.2,post
31,eda,sca,f,2,3,78.2,post
31,eda,sca,f,2,4,104.7,post
31,eda,sca,f,3,1,95.3,post
31,eda,sca,f,3,2,130.6,post
31,eda,sca,f,3,3,118.9,post
31,eda,sca,f,3,4,130.2,post
32,eda,wt,f,1,1,136,post
32,eda,wt,f,1,2,127.4,post
32,eda,wt,f,1,3,124.5,post
32,eda,wt,f,1,4,146.1,post
32,eda,wt,f,2,1,99.3,post
32,eda,wt,f,2,2,89.9,post
32,eda,wt,f,2,3,149.2,post
32,eda,wt,f,2,4,131.8,post
32,eda,wt,f,3,1,122,post
32,eda,wt,f,3,2,148.6,post
32,eda,wt,f,3,3,104.2,post
32,eda,wt,f,3,4,120.1,post
33,eda,sca,f,1,1,91.9,post
33,eda,sca,f,1,2,107.3,post
33,eda,sca,f,1,3,135.2,post
33,eda,sca,f,1,4,138.4,post
33,eda,sca,f,2,1,77,post
33,eda,sca,f,2,2,133.5,post
33,eda,sca,f,2,3,131.9,post
33,eda,sca,f,2,4,118.9,post
33,eda,sca,f,3,1,107,post
33,eda,sca,f,3,2,120.4,post
33,eda,sca,f,3,3,116.8,post
33,eda,sca,f,3,4,118,post
36,eda,sca,m,1,1,72.3,post
36,eda,sca,m,1,2,69.2,post
36,eda,sca,m,1,3,89.1,post
36,eda,sca,m,1,4,94.1,post
36,eda,sca,m,2,1,58,post
36,eda,sca,m,2,2,102,post
36,eda,sca,m,2,3,88.8,post
36,eda,sca,m,2,4,110.7,post
36,eda,sca,m,3,1,68.4,post
36,eda,sca,m,3,2,100,post
36,eda,sca,m,3,3,100,post
36,eda,sca,m,3,4,72.2,post
37,ctrl,sca,m,1,1,60.7,post
37,ctrl,sca,m,1,2,46.6,post
37,ctrl,sca,m,1,3,65.6,post
37,ctrl,sca,m,1,4,65.4,post
37,ctrl,sca,m,2,1,40.7,post
37,ctrl,sca,m,2,2,64.7,post
37,ctrl,sca,m,2,3,83.1,post
37,ctrl,sca,m,2,4,123.9,post
37,ctrl,sca,m,3,1,79.3,post
37,ctrl,sca,m,3,2,59.2,post
37,ctrl,sca,m,3,3,48.4,post
37,ctrl,sca,m,3,4,66,post
38,ctrl,sca,m,1,1,66.5,post
38,ctrl,sca,m,1,2,75.3,post
38,ctrl,sca,m,1,3,72.5,post
38,ctrl,sca,m,1,4,56.6,post
38,ctrl,sca,m,2,1,62.1,post
38,ctrl,sca,m,2,2,104.7,post
38,ctrl,sca,m,2,3,82,post
38,ctrl,sca,m,2,4,92.5,post
38,ctrl,sca,m,3,1,142.1,post
38,ctrl,sca,m,3,2,61,post
38,ctrl,sca,m,3,3,69.2,post
38,ctrl,sca,m,3,4,66.1,post
39,ctrl,sca,m,1,1,130.9,post
39,ctrl,sca,m,1,2,146.2,post
39,ctrl,sca,m,1,3,138.9,post
39,ctrl,sca,m,1,4,159.7,post
39,ctrl,sca,m,2,1,147.7,post
39,ctrl,sca,m,2,2,118.9,post
39,ctrl,sca,m,2,3,154.1,post
39,ctrl,sca,m,2,4,111,post
39,ctrl,sca,m,3,1,171,post
39,ctrl,sca,m,3,2,81.5,post
39,ctrl,sca,m,3,3,149.3,post
39,ctrl,sca,m,3,4,145.5,post
40,eda,sca,m,1,1,96.8,post
40,eda,sca,m,1,2,52.1,post
40,eda,sca,m,1,3,60.5,post
40,eda,sca,m,1,4,59,post
40,eda,sca,m,2,1,72.3,post
40,eda,sca,m,2,2,90.1,post
40,eda,sca,m,2,3,81.1,post
40,eda,sca,m,2,4,94.5,post
40,eda,sca,m,3,1,99.1,post
40,eda,sca,m,3,2,127.8,post
40,eda,sca,m,3,3,99.1,post
40,eda,sca,m,3,4,152.4,post
41,ctrl,wt,m,1,1,154.3,post
41,ctrl,wt,m,1,2,146.2,post
41,ctrl,wt,m,1,3,139.7,post
41,ctrl,wt,m,1,4,154.7,post
41,ctrl,wt,m,2,1,124.6,post
41,ctrl,wt,m,2,2,182.7,post
41,ctrl,wt,m,2,3,164.9,post
41,ctrl,wt,m,2,4,157.1,post
41,ctrl,wt,m,3,1,215.1,post
41,ctrl,wt,m,3,2,208.2,post
41,ctrl,wt,m,3,3,189.1,post
41,ctrl,wt,m,3,4,185.2,post
44,eda,sca,f,1,1,31.2,post
44,eda,sca,f,1,2,98.1,post
44,eda,sca,f,1,3,89.4,post
44,eda,sca,f,1,4,116.8,post
44,eda,sca,f,2,1,126.9,post
44,eda,sca,f,2,2,119.3,post
44,eda,sca,f,2,3,162.7,post
44,eda,sca,f,2,4,126.9,post
44,eda,sca,f,3,1,138.8,post
44,eda,sca,f,3,2,155.9,post
44,eda,sca,f,3,3,149.4,post
44,eda,sca,f,3,4,137,post
45,ctrl,wt,m,1,1,153,post
45,ctrl,wt,m,1,2,43.7,post
45,ctrl,wt,m,1,3,149.6,post
45,ctrl,wt,m,1,4,77.1,post
45,ctrl,wt,m,2,1,120.1,post
45,ctrl,wt,m,2,2,181.7,post
45,ctrl,wt,m,2,3,151,post
45,ctrl,wt,m,2,4,166,post
45,ctrl,wt,m,3,1,153.7,post
45,ctrl,wt,m,3,2,172.8,post
45,ctrl,wt,m,3,3,177.2,post
45,ctrl,wt,m,3,4,201.8,post
46,eda,wt,m,1,1,62.9,post
46,eda,wt,m,1,2,92.7,post
46,eda,wt,m,1,3,107.4,post
46,eda,wt,m,1,4,147.2,post
46,eda,wt,m,2,1,103.5,post
46,eda,wt,m,2,2,112,post
46,eda,wt,m,2,3,139.1,post
46,eda,wt,m,2,4,80.8,post
46,eda,wt,m,3,1,111,post
46,eda,wt,m,3,2,121.6,post
46,eda,wt,m,3,3,115.9,post
46,eda,wt,m,3,4,126.9,post
47,ctrl,wt,m,1,1,91.5,post
47,ctrl,wt,m,1,2,114.3,post
47,ctrl,wt,m,1,3,146.8,post
47,ctrl,wt,m,1,4,123.6,post
47,ctrl,wt,m,2,1,163.6,post
47,ctrl,wt,m,2,2,165.6,post
47,ctrl,wt,m,2,3,170.1,post
47,ctrl,wt,m,2,4,113.6,post
47,ctrl,wt,m,3,1,28.3,post
47,ctrl,wt,m,3,2,173.7,post
47,ctrl,wt,m,3,3,120.2,post
47,ctrl,wt,m,3,4,149.5,post
50,ctrl,wt,f,1,1,117,post
50,ctrl,wt,f,1,2,119.9,post
50,ctrl,wt,f,1,3,68.6,post
50,ctrl,wt,f,1,4,138,post
50,ctrl,wt,f,2,1,108.9,post
50,ctrl,wt,f,2,2,139,post
50,ctrl,wt,f,2,3,117.9,post
50,ctrl,wt,f,2,4,160.8,post
50,ctrl,wt,f,3,1,70.9,post
50,ctrl,wt,f,3,2,120.5,post
50,ctrl,wt,f,3,3,108.2,post
50,ctrl,wt,f,3,4,145.8,post
52,ctrl,sca,f,1,1,103.2,post
52,ctrl,sca,f,1,2,138.8,post
52,ctrl,sca,f,1,3,146.2,post
52,ctrl,sca,f,1,4,129,post
52,ctrl,sca,f,2,1,161.6,post
52,ctrl,sca,f,2,2,155.4,post
52,ctrl,sca,f,2,3,185.2,post
52,ctrl,sca,f,2,4,209.5,post
52,ctrl,sca,f,3,1,181.4,post
52,ctrl,sca,f,3,2,142.3,post
52,ctrl,sca,f,3,3,175.1,post
52,ctrl,sca,f,3,4,190.6,post
53,eda,sca,m,1,1,123.6,post
53,eda,sca,m,1,2,82,post
53,eda,sca,m,1,3,91.2,post
53,eda,sca,m,1,4,96.1,post
53,eda,sca,m,2,1,64.5,post
53,eda,sca,m,2,2,108.1,post
53,eda,sca,m,2,3,94.3,post
53,eda,sca,m,2,4,120.7,post
53,eda,sca,m,3,1,103.5,post
53,eda,sca,m,3,2,113.4,post
53,eda,sca,m,3,3,144.5,post
53,eda,sca,m,3,4,72.7,post
54,eda,wt,m,1,1,76.1,post
54,eda,wt,m,1,2,90.9,post
54,eda,wt,m,1,3,114.4,post
54,eda,wt,m,1,4,199.4,post
54,eda,wt,m,2,1,51.3,post
54,eda,wt,m,2,2,125.1,post
54,eda,wt,m,2,3,116.1,post
54,eda,wt,m,2,4,113.6,post
54,eda,wt,m,3,1,106.9,post
54,eda,wt,m,3,2,137.6,post
54,eda,wt,m,3,3,133.5,post
54,eda,wt,m,3,4,150.1,post
65,ctrl,sca,f,1,1,49.3,post
65,ctrl,sca,f,1,2,45.6,post
65,ctrl,sca,f,1,3,74.2,post
65,ctrl,sca,f,1,4,71,post
65,ctrl,sca,f,2,1,50.1,post
65,ctrl,sca,f,2,2,50.8,post
65,ctrl,sca,f,2,3,58.8,post
65,ctrl,sca,f,2,4,68.7,post
65,ctrl,sca,f,3,1,51.2,post
65,ctrl,sca,f,3,2,32.2,post
65,ctrl,sca,f,3,3,34.9,post
65,ctrl,sca,f,3,4,56,post
67,ctrl,sca,f,1,1,131.5,post
67,ctrl,sca,f,1,2,65.8,post
67,ctrl,sca,f,1,3,58.7,post
67,ctrl,sca,f,1,4,84.6,post
67,ctrl,sca,f,2,1,91.1,post
67,ctrl,sca,f,2,2,105,post
67,ctrl,sca,f,2,3,138,post
67,ctrl,sca,f,2,4,54.4,post
67,ctrl,sca,f,3,1,75.6,post
67,ctrl,sca,f,3,2,31.5,post
67,ctrl,sca,f,3,3,35.3,post
67,ctrl,sca,f,3,4,75.8,post
68,eda,sca,f,1,1,82.3,post
68,eda,sca,f,1,2,73.3,post
68,eda,sca,f,1,3,87.6,post
68,eda,sca,f,1,4,76.6,post
68,eda,sca,f,2,1,76.2,post
68,eda,sca,f,2,2,122.5,post
68,eda,sca,f,2,3,104.9,post
68,eda,sca,f,2,4,139,post
68,eda,sca,f,3,1,136.2,post
68,eda,sca,f,3,2,182,post
68,eda,sca,f,3,3,116.5,post
68,eda,sca,f,3,4,94.2,post
72,eda,sca,f,1,1,151.4,post
72,eda,sca,f,1,2,142.5,post
72,eda,sca,f,1,3,135.5,post
72,eda,sca,f,1,4,157.9,post
72,eda,sca,f,2,1,131,post
72,eda,sca,f,2,2,157,post
72,eda,sca,f,2,3,193.5,post
72,eda,sca,f,2,4,143.3,post
72,eda,sca,f,3,1,162.3,post
72,eda,sca,f,3,2,169.9,post
72,eda,sca,f,3,3,151.6,post
72,eda,sca,f,3,4,150.4,post
74,eda,wt,m,1,1,90.3,post
74,eda,wt,m,1,2,121.3,post
74,eda,wt,m,1,3,121.7,post
74,eda,wt,m,1,4,103.5,post
74,eda,wt,m,2,1,143.1,post
74,eda,wt,m,2,2,138.7,post
74,eda,wt,m,2,3,135.1,post
74,eda,wt,m,2,4,140.5,post
74,eda,wt,m,3,1,190.5,post
74,eda,wt,m,3,2,148.5,post
74,eda,wt,m,3,3,197.2,post
74,eda,wt,m,3,4,198.3,post
78,eda,sca,f,1,1,87.1,post
78,eda,sca,f,1,2,118.2,post
78,eda,sca,f,1,3,140.8,post
78,eda,sca,f,1,4,135.2,post
78,eda,sca,f,2,1,108.8,post
78,eda,sca,f,2,2,95,post
78,eda,sca,f,2,3,95,post
78,eda,sca,f,2,4,105.1,post
78,eda,sca,f,3,1,54.2,post
78,eda,sca,f,3,2,99.2,post
78,eda,sca,f,3,3,74.1,post
78,eda,sca,f,3,4,106.2,post
79,eda,wt,m,1,1,167.3,post
79,eda,wt,m,1,2,108.7,post
79,eda,wt,m,1,3,172.5,post
79,eda,wt,m,1,4,123.9,post
79,eda,wt,m,2,1,97.8,post
79,eda,wt,m,2,2,91.8,post
79,eda,wt,m,2,3,103.5,post
79,eda,wt,m,2,4,146.4,post
79,eda,wt,m,3,1,92.6,post
79,eda,wt,m,3,2,110.7,post
79,eda,wt,m,3,3,141.2,post
79,eda,wt,m,3,4,137.8,post
80,ctrl,wt,m,1,1,72.5,post
80,ctrl,wt,m,1,2,163.6,post
80,ctrl,wt,m,1,3,164.6,post
80,ctrl,wt,m,1,4,171.7,post
80,ctrl,wt,m,2,1,168.6,post
80,ctrl,wt,m,2,2,114.3,post
80,ctrl,wt,m,2,3,176.3,post
80,ctrl,wt,m,2,4,74.2,post
80,ctrl,wt,m,3,1,165.7,post
80,ctrl,wt,m,3,2,151.6,post
80,ctrl,wt,m,3,3,148.4,post
80,ctrl,wt,m,3,4,183.3,post
81,ctrl,wt,m,1,1,20.8,post
81,ctrl,wt,m,1,2,60.8,post
81,ctrl,wt,m,1,3,83.2,post
81,ctrl,wt,m,1,4,88.6,post
81,ctrl,wt,m,2,1,101.9,post
81,ctrl,wt,m,2,2,100.6,post
81,ctrl,wt,m,2,3,115.2,post
81,ctrl,wt,m,2,4,101.7,post
81,ctrl,wt,m,3,1,137.2,post
81,ctrl,wt,m,3,2,111.7,post
81,ctrl,wt,m,3,3,142.7,post
81,ctrl,wt,m,3,4,137.7,post
82,eda,sca,m,1,1,91.6,post
82,eda,sca,m,1,2,91.1,post
82,eda,sca,m,1,3,39.6,post
82,eda,sca,m,1,4,36.9,post
82,eda,sca,m,2,1,105.5,post
82,eda,sca,m,2,2,76.7,post
82,eda,sca,m,2,3,81,post
82,eda,sca,m,2,4,92.8,post
82,eda,sca,m,3,1,90.5,post
82,eda,sca,m,3,2,105.4,post
82,eda,sca,m,3,3,128,post
82,eda,sca,m,3,4,102.2,post
84,ctrl,sca,f,1,1,46.1,post
84,ctrl,sca,f,1,2,100.9,post
84,ctrl,sca,f,1,3,128.6,post
84,ctrl,sca,f,1,4,107.6,post
84,ctrl,sca,f,2,1,76,post
84,ctrl,sca,f,2,2,136.8,post
84,ctrl,sca,f,2,3,138.9,post
84,ctrl,sca,f,2,4,115.9,post
84,ctrl,sca,f,3,1,85.6,post
84,ctrl,sca,f,3,2,105.2,post
84,ctrl,sca,f,3,3,115.5,post
84,ctrl,sca,f,3,4,129.3,post
85,eda,sca,f,1,1,74.3,post
85,eda,sca,f,1,2,88.9,post
85,eda,sca,f,1,3,79.2,post
85,eda,sca,f,1,4,93.2,post
85,eda,sca,f,2,1,77.2,post
85,eda,sca,f,2,2,59.8,post
85,eda,sca,f,2,3,128.4,post
85,eda,sca,f,2,4,80.3,post
85,eda,sca,f,3,1,100.3,post
85,eda,sca,f,3,2,86,post
85,eda,sca,f,3,3,91.3,post
85,eda,sca,f,3,4,84.8,post
93,ctrl,sca,m,1,1,85.1,post
93,ctrl,sca,m,1,2,101.4,post
93,ctrl,sca,m,1,3,71.3,post
93,ctrl,sca,m,1,4,64.4,post
93,ctrl,sca,m,2,1,67.4,post
93,ctrl,sca,m,2,2,126.3,post
93,ctrl,sca,m,2,3,90.3,post
93,ctrl,sca,m,2,4,101.9,post
93,ctrl,sca,m,3,1,103.2,post
93,ctrl,sca,m,3,2,69.8,post
93,ctrl,sca,m,3,3,118.9,post
93,ctrl,sca,m,3,4,107.3,post
94,ctrl,wt,m,1,1,36.8,post
94,ctrl,wt,m,1,2,148.5,post
94,ctrl,wt,m,1,3,92.1,post
94,ctrl,wt,m,1,4,159.7,post
94,ctrl,wt,m,2,1,175.5,post
94,ctrl,wt,m,2,2,177.3,post
94,ctrl,wt,m,2,3,146.5,post
94,ctrl,wt,m,2,4,95.7,post
94,ctrl,wt,m,3,1,128,post
94,ctrl,wt,m,3,2,156,post
94,ctrl,wt,m,3,3,90,post
94,ctrl,wt,m,3,4,119.1,post
98,eda,sca,f,1,1,61.6,post
98,eda,sca,f,1,2,117.9,post
98,eda,sca,f,1,3,80.3,post
98,eda,sca,f,1,4,69.8,post
98,eda,sca,f,2,1,135.2,post
98,eda,sca,f,2,2,129.7,post
98,eda,sca,f,2,3,102.2,post
98,eda,sca,f,2,4,133,post
98,eda,sca,f,3,1,88.4,post
98,eda,sca,f,3,2,139,post
98,eda,sca,f,3,3,137,post
98,eda,sca,f,3,4,154.8,post
99,eda,wt,f,1,1,82.3,post
99,eda,wt,f,1,2,148.2,post
99,eda,wt,f,1,3,73.6,post
99,eda,wt,f,1,4,104.3,post
99,eda,wt,f,2,1,138.2,post
99,eda,wt,f,2,2,123.1,post
99,eda,wt,f,2,3,85.7,post
99,eda,wt,f,2,4,98.1,post
99,eda,wt,f,3,1,89.4,post
99,eda,wt,f,3,2,135.1,post
99,eda,wt,f,3,3,124.8,post
99,eda,wt,f,3,4,94.8,post
100,eda,sca,m,1,1,89.9,post
100,eda,sca,m,1,2,102.2,post
100,eda,sca,m,1,3,65.8,post
100,eda,sca,m,1,4,109.8,post
100,eda,sca,m,2,1,124.7,post
100,eda,sca,m,2,2,99.7,post
100,eda,sca,m,2,3,97.3,post
100,eda,sca,m,2,4,89.1,post
100,eda,sca,m,3,1,92.9,post
100,eda,sca,m,3,2,96.4,post
100,eda,sca,m,3,3,66.6,post
100,eda,sca,m,3,4,94.8,post
101,ctrl,sca,m,1,1,180,post
101,ctrl,sca,m,1,2,76.4,post
101,ctrl,sca,m,1,3,67.5,post
101,ctrl,sca,m,1,4,102.6,post
101,ctrl,sca,m,2,1,65.2,post
101,ctrl,sca,m,2,2,128.5,post
101,ctrl,sca,m,2,3,148.6,post
101,ctrl,sca,m,2,4,155.8,post
101,ctrl,sca,m,3,1,171.7,post
101,ctrl,sca,m,3,2,119.7,post
101,ctrl,sca,m,3,3,87.3,post
101,ctrl,sca,m,3,4,117.4,post
102,ctrl,wt,m,1,1,91.9,post
102,ctrl,wt,m,1,2,97.7,post
102,ctrl,wt,m,1,3,157,post
102,ctrl,wt,m,1,4,164.6,post
102,ctrl,wt,m,2,1,100.7,post
102,ctrl,wt,m,2,2,159.3,post
102,ctrl,wt,m,2,3,108.1,post
102,ctrl,wt,m,2,4,146,post
102,ctrl,wt,m,3,1,109.3,post
102,ctrl,wt,m,3,2,85.9,post
102,ctrl,wt,m,3,3,110.3,post
102,ctrl,wt,m,3,4,109.5,post
103,ctrl,wt,m,1,1,78.6,post
103,ctrl,wt,m,1,2,49.6,post
103,ctrl,wt,m,1,3,31.7,post
103,ctrl,wt,m,1,4,59.1,post
103,ctrl,wt,m,2,1,145.6,post
103,ctrl,wt,m,2,2,175.5,post
103,ctrl,wt,m,2,3,176.4,post
103,ctrl,wt,m,2,4,184.8,post
103,ctrl,wt,m,3,1,115.9,post
103,ctrl,wt,m,3,2,154.7,post
103,ctrl,wt,m,3,3,225.1,post
103,ctrl,wt,m,3,4,132.9,post
104,ctrl,sca,m,1,1,113.1,post
104,ctrl,sca,m,1,2,117,post
104,ctrl,sca,m,1,3,168.8,post
104,ctrl,sca,m,1,4,146.6,post
104,ctrl,sca,m,2,1,109.8,post
104,ctrl,sca,m,2,2,139.1,post
104,ctrl,sca,m,2,3,126.3,post
104,ctrl,sca,m,2,4,89.1,post
104,ctrl,sca,m,3,1,135.6,post
104,ctrl,sca,m,3,2,136.1,post
104,ctrl,sca,m,3,3,140.1,post
104,ctrl,sca,m,3,4,157.4,post
105,eda,wt,m,1,1,117.5,post
105,eda,wt,m,1,2,167.5,post
105,eda,wt,m,1,3,162.2,post
105,eda,wt,m,1,4,160.1,post
105,eda,wt,m,2,1,125.9,post
105,eda,wt,m,2,2,130.3,post
105,eda,wt,m,2,3,145.2,post
105,eda,wt,m,2,4,140.8,post
105,eda,wt,m,3,1,92.7,post
105,eda,wt,m,3,2,149.2,post
105,eda,wt,m,3,3,172.1,post
105,eda,wt,m,3,4,151.2,post
106,ctrl,sca,f,1,1,40.5,post
106,ctrl,sca,f,1,2,107.4,post
106,ctrl,sca,f,1,3,107.4,post
106,ctrl,sca,f,1,4,133.3,post
106,ctrl,sca,f,2,1,129.5,post
106,ctrl,sca,f,2,2,125.9,post
106,ctrl,sca,f,2,3,132.7,post
106,ctrl,sca,f,2,4,163.3,post
106,ctrl,sca,f,3,1,133.2,post
106,ctrl,sca,f,3,2,114.7,post
106,ctrl,sca,f,3,3,166.6,post
106,ctrl,sca,f,3,4,162.2,post
107,eda,sca,f,1,1,121.2,post
